Number of hit	Text ID	Context before	Query item	Context after	Tagged context before	Tagged query item	Tagged context after	Activity description	Selected characterisations of conversation type	Transcription conventions used	Sample release inclusion	List of speaker IDs	Number of speakers	Recording date	Recording length	Recording location	Recording period	Year of recording	Inter-speaker relationship	Topics covered	Transcriber	URL	Match-begin corpus position	Match-end corpus position
81	STZ3	so you were laying on one bar all night it were fucking shit so we were like in Toronto we	were sat	in this bar all day like drinking and this old this this old guy walked past with with his little	so_CS you_PPY were_VBDR laying_VVG on_II one_MC1 bar_NN1 all_DB night_NNT1 it_PPH1 were_VBDR fucking_JJ shit_NN1 so_RR we_PPIS2 were_VBDR like_II in_II Toronto_NP1 we_PPIS2	were_VBDR sat_VVN	in_II this_DD1 bar_NN1 all_DB day_NNT1 like_II drinking_NN1 and_CC this_DD1 old_JJ this_DD1 this_DD1 old_JJ guy_NN1 walked_VVD past_RL with_IW with_IW his_APPGE little_JJ	Friends chatting about general stuff	Discussing, explaining, inquiring	Revised	Texts within Sample release	S0202 S0203	2	2014-08-19	0:44:14	In a bar	2014 Q3	2014	Close family, partners, very close friends	Sports, uni, work, bands	T02	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062oh&batch=80	9229305	9229306
82	SU82	through it rubbish oh God and it went on for ages and ages I never saw it repeat and I	was sat	watching it for twenty minutes I just started watching mm and then I got sucked in Cos then you 're	through_II it_PPH1 rubbish_NN1 oh_UH God_NP1 and_CC it_PPH1 went_VVD on_RP for_IF ages_NN2 and_CC ages_NN2 I_PPIS1 never_RR saw_VVD it_PPH1 repeat_VVI and_CC I_PPIS1	was_VBDZ sat_VVN	watching_VVG it_PPH1 for_IF twenty_MC minutes_NNT2 I_PPIS1 just_RR started_VVD watching_VVG mm_UH and_CC then_RT I_PPIS1 got_VVD sucked_VVN in_II Cos_CS then_RT you_PPY 're_VBR	Friends booking flights, eating dinner, watching tv.	Discussing, explaining, inquiring, complaining, advising, anecdote telling, making arrangements 	Original	Texts within Sample release	S0041 S0084	2	2012-02-28	3:20:56	ANON’s home, Cambridge	2012 Q1	2012	Friends, wider family circle		T11	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062oh&batch=81	9265734	9265735
83	SU82	the wizards oh that do you know I kept thinking my bum feels a bit wet it 's because I	was sat	on the frigging Well not surprised uh so did you find the camera alright to use ? I 've only	the_AT wizards_NN2 oh_UH that_DD1 do_VD0 you_PPY know_VVI I_PPIS1 kept_VVD thinking_VVG my_APPGE bum_NN1 feels_VVZ a_AT1 bit_NN1 wet_VVI it_PPH1 's_VBZ because_CS I_PPIS1	was_VBDZ sat_VVN	on_II the_AT frigging_JJ Well_RR not_XX surprised_JJ uh_UH so_RR did_VDD you_PPY find_VVI the_AT camera_NN1 alright_RR to_TO use_VVI ?_YQUE I_PPIS1 've_VH0 only_RR	Friends booking flights, eating dinner, watching tv.	Discussing, explaining, inquiring, complaining, advising, anecdote telling, making arrangements 	Original	Texts within Sample release	S0041 S0084	2	2012-02-28	3:20:56	ANON’s home, Cambridge	2012 Q1	2012	Friends, wider family circle		T11	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062oh&batch=82	9272285	9272286
84	SU82	my dad oh my dad was in hospital so it must 've been a year after that um and we	're sat	in the car and she said to me can I ask you something ? I said yeah course you can	my_APPGE dad_NN1 oh_UH my_APPGE dad_NN1 was_VBDZ in_II hospital_NN1 so_RR it_PPH1 must_VM 've_VHI been_VBN a_AT1 year_NNT1 after_II that_DD1 um_UH and_CC we_PPIS2	're_VBR sat_VVN	in_II the_AT car_NN1 and_CC she_PPHS1 said_VVD to_II me_PPIO1 can_VM I_PPIS1 ask_VVI you_PPY something_PN1 ?_YQUE I_PPIS1 said_VVD yeah_UH course_RR you_PPY can_VM	Friends booking flights, eating dinner, watching tv.	Discussing, explaining, inquiring, complaining, advising, anecdote telling, making arrangements 	Original	Texts within Sample release	S0041 S0084	2	2012-02-28	3:20:56	ANON’s home, Cambridge	2012 Q1	2012	Friends, wider family circle		T11	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062oh&batch=83	9281030	9281031
85	SU82	thinking a bit of remorse was mm coming out here mm and then I felt a bit bad and we	were sat	in the car together and she was close proximity and I was like oo oo this is gon na be	thinking_VVG a_AT1 bit_NN1 of_IO remorse_NN1 was_VBDZ mm_UH coming_VVG out_RP here_RL mm_UH and_CC then_RT I_PPIS1 felt_VVD a_RR21 bit_RR22 bad_JJ and_CC we_PPIS2	were_VBDR sat_VVN	in_II the_AT car_NN1 together_RL and_CC she_PPHS1 was_VBDZ close_JJ proximity_NN1 and_CC I_PPIS1 was_VBDZ like_RR oo_UH oo_UH this_DD1 is_VBZ gon_VVGK na_TO be_VBI	Friends booking flights, eating dinner, watching tv.	Discussing, explaining, inquiring, complaining, advising, anecdote telling, making arrangements 	Original	Texts within Sample release	S0041 S0084	2	2012-02-28	3:20:56	ANON’s home, Cambridge	2012 Q1	2012	Friends, wider family circle		T11	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062oh&batch=84	9281129	9281130
86	SUKT	this one yeah oh this one ? Oh right yeah he 's standing right behind me creepy argh number four	is standing	right behind number three number three protests argh yeah this is gon na be really quite confusing that 'll be	this_DD1 one_MC1 yeah_UH oh_UH this_DD1 one_PN1 ?_YQUE Oh_UH right_RR yeah_UH he_PPHS1 's_VBZ standing_VVG right_RR behind_II me_PPIO1 creepy_JJ argh_NN1 number_NN1 four_MC	is_VBZ standing_VVG	right_RR behind_II number_NN1 three_MC number_NN1 three_MC protests_NN2 argh_VV0 yeah_UH this_DD1 is_VBZ gon_VVGK na_TO be_VBI really_RR quite_RG confusing_JJ that_DD1 'll_VM be_VBI		Discussing, explaining, inquiring, making arrangements, telling jokes	Original	Texts within Sample release	S0026 S0058 S0120 S0179	4	2012-03-18	0:50:32	ANON and ANON’s home, Cambridge	2012 Q1	2012	Friends, wider family circle		T11	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062oh&batch=85	9374738	9374739
87	SUNR	got my break I get my break at the same time as yours so I get my break and I	'm sat	waiting for her for fifteen minutes she never turns up I ca n't text her she ca n't text me	got_VVD my_APPGE break_NN1 I_PPIS1 get_VV0 my_APPGE break_NN1 at_II the_AT same_DA time_NNT1 as_CSA yours_PPGE so_RR I_PPIS1 get_VV0 my_APPGE break_NN1 and_CC I_PPIS1	'm_VBM sat_VVN	waiting_VVG for_IF her_PPHO1 for_IF fifteen_MC minutes_NNT2 she_PPHS1 never_RR turns_VVZ up_RP I_PPIS1 ca_VM n't_XX text_NN1 her_PPHO1 she_PPHS1 ca_VM n't_XX text_NN1 me_PPIO1	Friends getting ready to go out, chatting	Discussing, explaining, inquiring, complaining, advising, anecdote telling, making arrangements 	Original	Texts within Sample release	S0041 S0046 S0084	3	2012-03-16	0:41:23	ANON’s home, Cambridge	2012 Q1	2012	Friends, wider family circle	Phones, people	T03	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062oh&batch=86	9413445	9413446
88	SUNR	gone come home ? yeah oh my good God in n it ? Look at it in the light I	'm stood	in the light that 's it 's massive you can tell that 's fluid though you can see it shaking	gone_VVN come_VV0 home_RL ?_YQUE yeah_UH oh_UH my_APPGE good_JJ God_NP1 in_VBZ n_XX it_PPH1 ?_YQUE Look_VV0 at_II it_PPH1 in_II the_AT light_NN1 I_PPIS1	'm_VBM stood_VVN	in_II the_AT light_NN1 that_DD1 's_VBZ it_PPH1 's_VBZ massive_JJ you_PPY can_VM tell_VVI that_DD1 's_VBZ fluid_JJ though_CS you_PPY can_VM see_VVI it_PPH1 shaking_VVG	Friends getting ready to go out, chatting	Discussing, explaining, inquiring, complaining, advising, anecdote telling, making arrangements 	Original	Texts within Sample release	S0041 S0046 S0084	3	2012-03-16	0:41:23	ANON’s home, Cambridge	2012 Q1	2012	Friends, wider family circle	Phones, people	T03	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062oh&batch=87	9419551	9419552
89	SV2V	asleep and then be up start work at say half five half five ? the next day yeah she 'll	be sat	at her desk go down for breakfast at seven then leave that day at four mm for for how much	asleep_JJ and_CC then_RT be_VBI up_RP start_NN1 work_NN1 at_II say_VV0 half_DB five_MC half_DB five_MC ?_YQUE the_AT next_MD day_NNT1 yeah_UH she_PPHS1 'll_VM	be_VBI sat_VVN	at_II her_APPGE desk_NN1 go_VV0 down_RP for_IF breakfast_NN1 at_II seven_MC then_RT leave_VV0 that_DD1 day_NNT1 at_II four_MC mm_UH for_IF for_IF how_RGQ much_DA1	Friends chatting 	Discussing, explaining, inquiring, complaining, advising, anecdote telling, making arrangements 	Original	Texts within Sample release	S0041 S0084	2	2012-03-31	2:19:57	ANON’s home, Cambridge	2012 Q1	2012	Friends, wider family circle	Food, identity, friends	T11	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062oh&batch=88	9709981	9709982
90	SVR6	he was like oh yeah I 'm in a seven star hotel in Bahrain fly over er yeah cos I	'm sat	on five hundred quid for the ref- er the return flight but cheers just rub it in is it is	he_PPHS1 was_VBDZ like_RR oh_UH yeah_UH I_PPIS1 'm_VBM in_II a_AT1 seven_MC star_NN1 hotel_NN1 in_II Bahrain_NP1 fly_VV0 over_RP er_UH yeah_UH cos_CS I_PPIS1	'm_VBM sat_VVN	on_II five_MC hundred_NNO quid_NN for_IF the_AT ref-_FU er_UH the_AT return_NN1 flight_NN1 but_CCB cheers_UH just_RR rub_VV0 it_PPH1 in_RP is_VBZ it_PPH1 is_VBZ	Friends chatting 	Discussing, explaining, inquiring, complaining, advising, anecdote telling, making arrangements 	Original	Texts within Sample release	S0041 S0084 S0135	3	2012-04-05	1:54:24	ANON’s house, Cambridge	2012 Q2	2012	Friends, wider family circle	Friendships, work	T11	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062oh&batch=89	10118009	10118010
91	SWPV	in the end ? a tabby eventually the striped cat went and laid back down oh and the black cat	was sitting	up all the time oh mm they did n't get it in ? no he could he could have laid	in_II the_AT end_NN1 ?_YQUE a_AT1 tabby_NN1 eventually_RR the_AT striped_JJ cat_NN1 went_VVD and_CC laid_VVD back_RP down_RP oh_UH and_CC the_AT black_JJ cat_NN1	was_VBDZ sitting_VVG	up_RP all_DB the_AT time_NNT1 oh_UH mm_UH they_PPHS2 did_VDD n't_XX get_VVI it_PPH1 in_RP ?_YQUE no_UH he_PPHS1 could_VM he_PPHS1 could_VM have_VHI laid_VVN	Grandparents visit	Discussing, Explaining, INquiring, Anecdote telling, making arrangements, telling jokes	Revised	Texts not in Sample release	S0251 S0252 S0368 S0369	4	2015-06-06	1:46:33	Sitting Room, Malton	2015 Q2	2015	Close family, partners, very close friends	Household matters	T09	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062oh&batch=90	10416619	10416620
92	SWPV	though could n't he ? he could have laid down but it was still feeling nervous I think so he	was sitting	up like cats normally sit up mm mm mm that striped cat is very relaxed all the way round but	though_RR could_VM n't_XX he_PPHS1 ?_YQUE he_PPHS1 could_VM have_VHI laid_VVN down_RP but_CCB it_PPH1 was_VBDZ still_RR feeling_VVG nervous_JJ I_PPIS1 think_VV0 so_RR he_PPHS1	was_VBDZ sitting_VVG	up_RP like_II cats_NN2 normally_RR sit_VV0 up_RP mm_UH mm_UH mm_UH that_DD1 striped_JJ cat_NN1 is_VBZ very_RG relaxed_JJ all_DB the_AT way_NN1 round_RP but_CCB	Grandparents visit	Discussing, Explaining, INquiring, Anecdote telling, making arrangements, telling jokes	Revised	Texts not in Sample release	S0251 S0252 S0368 S0369	4	2015-06-06	1:46:33	Sitting Room, Malton	2015 Q2	2015	Close family, partners, very close friends	Household matters	T09	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062oh&batch=91	10416662	10416663
93	SWPV	to me oh god and then he got sat on the window ledge looking out yes he did yeah he	was sat	up like you say looking out mm yeah mm and does n't he come now ? no he has n't	to_II me_PPIO1 oh_UH god_NN1 and_CC then_RT he_PPHS1 got_VVD sat_VVN on_II the_AT window_NN1 ledge_NN1 looking_VVG out_RP yes_UH he_PPHS1 did_VDD yeah_UH he_PPHS1	was_VBDZ sat_VVN	up_RP like_CS you_PPY say_VV0 looking_VVG out_RP mm_UH yeah_UH mm_UH and_CC does_VDZ n't_XX he_PPHS1 come_VVI now_RT ?_YQUE no_UH he_PPHS1 has_VHZ n't_XX	Grandparents visit	Discussing, Explaining, INquiring, Anecdote telling, making arrangements, telling jokes	Revised	Texts not in Sample release	S0251 S0252 S0368 S0369	4	2015-06-06	1:46:33	Sitting Room, Malton	2015 Q2	2015	Close family, partners, very close friends	Household matters	T09	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062oh&batch=92	10416964	10416965
94	SWPV	in you you know do n't they ? mm yes w- was that a when we were in London we	were standing	in front of the palace gates because they were changing the guard mm and erm it was really crowded was	in_II you_PPY you_PPY know_VV0 do_VD0 n't_XX they_PPHS2 ?_YQUE mm_UH yes_UH w-_FU was_VBDZ that_CST a_AT1 when_CS we_PPIS2 were_VBDR in_II London_NP1 we_PPIS2	were_VBDR standing_VVG	in_II31 front_II32 of_II33 the_AT palace_NN1 gates_NN2 because_CS they_PPHS2 were_VBDR changing_VVG the_AT guard_NN1 mm_UH and_CC erm_UH it_PPH1 was_VBDZ really_RR crowded_VVN was_VBDZ	Grandparents visit	Discussing, Explaining, INquiring, Anecdote telling, making arrangements, telling jokes	Revised	Texts not in Sample release	S0251 S0252 S0368 S0369	4	2015-06-06	1:46:33	Sitting Room, Malton	2015 Q2	2015	Close family, partners, very close friends	Household matters	T09	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062oh&batch=93	10425288	10425289
95	SXDQ	flashback yeah page occasionally mm and they were saying about this landmine and there was an eyewitness account of who	was stood	out er pardon me of the house and he was looking and there was all this fire in the air	flashback_NN1 yeah_UH page_NN1 occasionally_RR mm_UH and_CC they_PPHS2 were_VBDR saying_VVG about_II this_DD1 landmine_NN1 and_CC there_EX was_VBDZ an_AT1 eyewitness_NN1 account_NN1 of_IO who_PNQS	was_VBDZ stood_VVN	out_RP er_UH pardon_VV0 me_PPIO1 of_IO the_AT house_NN1 and_CC he_PPHS1 was_VBDZ looking_VVG and_CC there_EX was_VBDZ all_DB this_DD1 fire_NN1 in_II the_AT air_NN1	Grandparents visit	Discussing, explaining, inquiring, anecdote telling, making arrangements, telling jokes	Revised	Texts within Sample release	S0251 S0252 S0368 S0369	4	2014-12-06	1:48:25	Speakers' home	2014 Q4	2014	Close family, partners, very close friends	Household matters	T15	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062oh&batch=94	10641204	10641205
96	SXDQ	with the er girders and it was like that dangling dangling between a couple of trams and we was we	were standing	like woah if that had 've gone off that could 've gone off at any second could n't it if	with_IW the_AT er_UH girders_NN2 and_CC it_PPH1 was_VBDZ like_II that_DD1 dangling_VVG dangling_VVG between_II a_AT1 couple_NN1 of_IO trams_NN2 and_CC we_PPIS2 was_VBDZ we_PPIS2	were_VBDR standing_VVG	like_II woah_NN1 if_CS that_DD1 had_VHD 've_VH0 gone_VVN off_RP that_DD1 could_VM 've_VHI gone_VVN off_RP at_II any_DD second_NNT1 could_VM n't_XX it_PPH1 if_CS	Grandparents visit	Discussing, explaining, inquiring, anecdote telling, making arrangements, telling jokes	Revised	Texts within Sample release	S0251 S0252 S0368 S0369	4	2014-12-06	1:48:25	Speakers' home	2014 Q4	2014	Close family, partners, very close friends	Household matters	T15	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062oh&batch=95	10641792	10641793
97	SXEV	not playing yet --UNCLEARWORD yeah --ANONnameF you go first while me and the adult go for a cigarette while you	're sat	there slagging us off cos we 're so old I a- I am --UNCLEARWORD why do n't you just do	not_XX playing_VVG yet_RR --UNCLEARWORD_FU yeah_UH --ANONnameF_NP1 you_PPY go_VV0 first_MD while_NNT1 me_PPIO1 and_CC the_AT adult_NN1 go_NN1 for_IF a_AT1 cigarette_NN1 while_CS you_PPY	're_VBR sat_VVN	there_RL slagging_VVG us_PPIO2 off_RP cos_CS we_PPIS2 're_VBR so_RG old_JJ I_PPIS1 a-_FU I_PPIS1 am_VBM --UNCLEARWORD_FU why_RRQ do_VD0 n't_XX you_PPY just_RR do_VDI	Housemates chatting about TV	Discussing, explaining, inquiring, complaining, advising	Revised	Texts not in Sample release	S0202 S0208 S0211 S0221 S0222	5	2014-10-02	1:26:27	Home, Leeds	2014 Q4	2014	Close family, partners, very close friends	Penile perfection	T06	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062oh&batch=96	10659114	10659115
98	SXKQ	'm not doing two trips okay right well be a fucking mardy bastard then I will be mardy if I	'm sat	in car for three hours on a Friday well well it 's either going to be an hour you 're	'm_VBM not_XX doing_VDG two_MC trips_NN2 okay_RR right_RR well_RR be_VBI a_AT1 fucking_JJ mardy_NN1 bastard_NN1 then_RT I_PPIS1 will_VM be_VBI mardy_JJ if_CS I_PPIS1	'm_VBM sat_VVN	in_II car_NN1 for_IF three_MC hours_NNT2 on_II a_AT1 Friday_NPD1 well_RR well_RR it_PPH1 's_VBZ either_RR going_VVGK to_TO be_VBI an_AT1 hour_NNT1 you_PPY 're_VBR	Me and my boyfriend chatting	Discussing, inquiring, complaining, advising	Revised	Texts within Sample release	S0202 S0218	2	2014-10-03	0:22:26	Home, Leeds	2014 Q4	2014	Close family, partners, very close friends	University, massages, lectures	T16	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062oh&batch=97	10724925	10724926
99	SXKQ	're going tickling my armpit I was n't tickling I was nowhere near your armpit is it nice where I	'm sitting	on your bum ? yeah flat on your back mm you alright ? mm is the fan on in the	're_VBR going_VVG tickling_VVG my_APPGE armpit_NN1 I_PPIS1 was_VBDZ n't_XX tickling_VVG I_PPIS1 was_VBDZ nowhere_RL near_II your_APPGE armpit_NN1 is_VBZ it_PPH1 nice_JJ where_CS I_PPIS1	'm_VBM sitting_VVG	on_II your_APPGE bum_NN1 ?_YQUE yeah_UH flat_JJ on_II your_APPGE back_NN1 mm_UH you_PPY alright_RR ?_YQUE mm_UH is_VBZ the_AT fan_NN1 on_RP in_II the_AT	Me and my boyfriend chatting	Discussing, inquiring, complaining, advising	Revised	Texts within Sample release	S0202 S0218	2	2014-10-03	0:22:26	Home, Leeds	2014 Q4	2014	Close family, partners, very close friends	University, massages, lectures	T16	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062oh&batch=98	10726288	10726289
100	SXLD	coming back but I do n't know whether cos if it would be as a politician is he going to	be standing	in the as an MP ? I do n't well not at the moment no because that would makenews would	coming_VVG back_RP but_CCB I_PPIS1 do_VD0 n't_XX know_VVI whether_CSW cos_CS if_CS it_PPH1 would_VM be_VBI as_II a_AT1 politician_NN1 is_VBZ he_PPHS1 going_VVG to_TO	be_VBI standing_VVG	in_II the_AT as_II an_AT1 MP_NN1 ?_YQUE I_PPIS1 do_VD0 n't_XX well_RR not_XX at_II the_AT moment_NN1 no_UH because_CS that_DD1 would_VM makenews_NN2 would_VM	Grandson’s visit to grandma’s  house	Discussing, explaining, inquiring, complaining, anecdote telling	Revised	Texts within Sample release	S0392 S0398	2	2015-04-03	0:14:12	Speaker's home	2015 Q2	2015	Close family, partners, very close friends	politics	T19	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062oh&batch=99	10748249	10748250
101	SXLD	at the result from last time gosh it was very close very close indeed mind you back then the BNP	were standing	I do n't think they will be having any at all will they not ? I ca n't well I	at_II the_AT result_NN1 from_II last_MD time_NNT1 gosh_UH it_PPH1 was_VBDZ very_RG close_JJ very_RG close_JJ indeed_RR mind_VV0 you_PPY back_RP then_RT the_AT BNP_NP1	were_VBDR standing_VVG	I_PPIS1 do_VD0 n't_XX think_VVI they_PPHS2 will_VM be_VBI having_VHG any_DD at_RR21 all_RR22 will_VM they_PPHS2 not_XX ?_YQUE I_PPIS1 ca_VM n't_XX well_RR I_PPIS1	Grandson’s visit to grandma’s  house	Discussing, explaining, inquiring, complaining, anecdote telling	Revised	Texts within Sample release	S0392 S0398	2	2015-04-03	0:14:12	Speaker's home	2015 Q2	2015	Close family, partners, very close friends	politics	T19	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062oh&batch=100	10748664	10748665
102	SYXU	off and I had another one and then my mum and dad came --UNCLEARWORD at like half four and I	'm sat	in my bedroom and it was like hi we 're early and that I was like ah you 're here	off_RP and_CC I_PPIS1 had_VHD another_DD1 one_PN1 and_CC then_RT my_APPGE mum_NN1 and_CC dad_NN1 came_VVD --UNCLEARWORD_FU at_II like_II half_DB four_MC and_CC I_PPIS1	'm_VBM sat_VVN	in_II my_APPGE bedroom_NN1 and_CC it_PPH1 was_VBDZ like_RR hi_UH we_PPIS2 're_VBR early_JJ and_CC that_CST I_PPIS1 was_VBDZ like_RR ah_UH you_PPY 're_VBR here_RL	Friends chatting about general stuff	Discussing, explaining, inquiring	Revised	Texts not in Sample release	S0202 S0203	2	2014-08-19	0:25:35	In a bar	2014 Q3	2014	Close family, partners, very close friends	Bands, friends, hobbies	T02	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062oh&batch=101	11107313	11107314
103	SZ7Y	feel like I am now mm like I said to my dad when when he came down at Easter we	were sat	in the Indian and I was taking the --ANONnameM out of some woman 's bingo wings she could n't hear	feel_VV0 like_RR I_PPIS1 am_VBM now_RT mm_UH like_CS I_PPIS1 said_VVD to_II my_APPGE dad_NN1 when_CS when_CS he_PPHS1 came_VVD down_RP at_II Easter_NNT1 we_PPIS2	were_VBDR sat_VVN	in_II the_AT Indian_JJ and_CC I_PPIS1 was_VBDZ taking_VVG the_AT --ANONnameM_NP1 out_II21 of_II22 some_DD woman_NN1 's_GE bingo_NN1 wings_NN2 she_PPHS1 could_VM n't_XX hear_VVI	Friends cooking and eating dinner, chatting, watching a movie	Discussing, explaining, inquiring, complaining, advising, anecdote telling, making arrangements 	Original	Texts within Sample release	S0041 S0084	2	2012-04-25	1:01:37	ANON’s home, Cambridge	2012 Q2	2012	Friends, wider family circle	Films, family	T04	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062oh&batch=102	11124890	11124891
104	SZ7Y	his meal okay so I paid for it erm and gave it to the guy at the counter and dad	was stood	there and I said do you want to take your coffees over and I 'll wait for the third one	his_APPGE meal_NN1 okay_RR so_RR I_PPIS1 paid_VVD for_IF it_PPH1 erm_UH and_CC gave_VVD it_PPH1 to_II the_AT guy_NN1 at_II the_AT counter_NN1 and_CC dad_NN1	was_VBDZ stood_VVN	there_RL and_CC I_PPIS1 said_VVD do_VD0 you_PPY want_VVI to_TO take_VVI your_APPGE coffees_NN2 over_RP and_CC I_PPIS1 'll_VM wait_VVI for_IF the_AT third_MD one_PN1	Friends cooking and eating dinner, chatting, watching a movie	Discussing, explaining, inquiring, complaining, advising, anecdote telling, making arrangements 	Original	Texts within Sample release	S0041 S0084	2	2012-04-25	1:01:37	ANON’s home, Cambridge	2012 Q2	2012	Friends, wider family circle	Films, family	T04	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062oh&batch=103	11129731	11129732
105	SZ95	just coming you can f- ? yeah I can feel it not a lot of people can mm and I	was sat	on I were in France at --ANONnameF 's and I just sat on a settee and erm just felt it	just_RR coming_VVG you_PPY can_VM f-_FU ?_YQUE yeah_UH I_PPIS1 can_VM feel_VVI it_PPH1 not_XX a_AT1 lot_NN1 of_IO people_NN can_VM mm_UH and_CC I_PPIS1	was_VBDZ sat_VVN	on_RP I_PPIS1 were_VBDR in_II France_NP1 at_II --ANONnameF_NP1 's_GE and_CC I_PPIS1 just_RR sat_VVD on_II a_AT1 settee_NN1 and_CC erm_UH just_RR felt_VVD it_PPH1	Friends chatting about general stuff	Discussing, explaining, inquiring, complaining	Revised	Texts not in Sample release	S0202 S0208 S0216 S0219	4	2014-10-04	0:44:55	Home, Leeds	2014 Q4	2014	Close family, partners, very close friends	Smoking, university, feminism, finance, work, black plague	T15	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062oh&batch=104	11147013	11147014
106	SZ95	been like the same height yeah I 've not grown at all literally at all oh my god and I	were sat	on the toilet like cos I had a really bad bellyache and I thought I might need a poo or	been_VBN like_II the_AT same_DA height_NN1 yeah_UH I_PPIS1 've_VH0 not_XX grown_VVN at_RR21 all_RR22 literally_RR at_RR21 all_RR22 oh_UH my_APPGE god_NN1 and_CC I_PPIS1	were_VBDR sat_VVN	on_II the_AT toilet_NN1 like_RR cos_CS I_PPIS1 had_VHD a_AT1 really_RR bad_JJ bellyache_NN1 and_CC I_PPIS1 thought_VVD I_PPIS1 might_VM need_VVI a_AT1 poo_NN1 or_CC	Friends chatting about general stuff	Discussing, explaining, inquiring, complaining	Revised	Texts not in Sample release	S0202 S0208 S0216 S0219	4	2014-10-04	0:44:55	Home, Leeds	2014 Q4	2014	Close family, partners, very close friends	Smoking, university, feminism, finance, work, black plague	T15	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062oh&batch=105	11148429	11148430
107	SZ95	it 's not anyone 's fault no yeah I know I know you should n't 've been stupid enough to	be sat	with boiling hot water on your lap with that thing on me legs I know and then you I could	it_PPH1 's_VBZ not_XX anyone_PN1 's_GE fault_NN1 no_UH yeah_UH I_PPIS1 know_VV0 I_PPIS1 know_VV0 you_PPY should_VM n't_XX 've_VHI been_VBN stupid_JJ enough_RR to_TO	be_VBI sat_VVN	with_IW boiling_JJ hot_JJ water_NN1 on_II your_APPGE lap_NN1 with_IW that_DD1 thing_NN1 on_II me_APPGE legs_NN2 I_PPIS1 know_VV0 and_CC then_RT you_PPY I_PPIS1 could_VM	Friends chatting about general stuff	Discussing, explaining, inquiring, complaining	Revised	Texts not in Sample release	S0202 S0208 S0216 S0219	4	2014-10-04	0:44:55	Home, Leeds	2014 Q4	2014	Close family, partners, very close friends	Smoking, university, feminism, finance, work, black plague	T15	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062oh&batch=106	11149842	11149843
108	SZ95	yeah it 's fucking freezing in n it ? I know I 'm freezing it 's so cold we 've	been sat	in here about an hour like had to buy another coat the other day cos I was like I ca	yeah_UH it_PPH1 's_VBZ fucking_JJ freezing_JJ in_VBZ n_XX it_PPH1 ?_YQUE I_PPIS1 know_VV0 I_PPIS1 'm_VBM freezing_JJ it_PPH1 's_VBZ so_RG cold_JJ we_PPIS2 've_VH0	been_VBN sat_VVN	in_II here_RL about_RG an_AT1 hour_NNT1 like_RR had_VHD to_TO buy_VVI another_DD1 coat_NN1 the_AT other_JJ day_NNT1 cos_CS I_PPIS1 was_VBDZ like_RR I_PPIS1 ca_VM	Friends chatting about general stuff	Discussing, explaining, inquiring, complaining	Revised	Texts not in Sample release	S0202 S0208 S0216 S0219	4	2014-10-04	0:44:55	Home, Leeds	2014 Q4	2014	Close family, partners, very close friends	Smoking, university, feminism, finance, work, black plague	T15	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=0062oh&batch=107	11150464	11150465
