Number of hit	Text ID	Context before	Query item	Context after	Tagged context before	Tagged query item	Tagged context after	Activity description	Selected characterisations of conversation type	Transcription conventions used	Sample release inclusion	List of speaker IDs	Number of speakers	Recording date	Recording length	Recording location	Recording period	Year of recording	Inter-speaker relationship	Topics covered	Transcriber	URL	Match-begin corpus position	Match-end corpus position
81	SNNG	put into my team and she did n't want to come into it because she liked the desk where she	was sitting	before and but I always get given the slightly difficult ones because oh yeah you said yes I 'm a	put_VVN into_II my_APPGE team_NN1 and_CC she_PPHS1 did_VDD n't_XX want_VVI to_TO come_VVI into_II it_PPH1 because_CS she_PPHS1 liked_VVD the_AT desk_NN1 where_RRQ she_PPHS1	was_VBDZ sitting_VVG	before_RT and_CC but_CCB I_PPIS1 always_RR get_VV0 given_VVN the_AT slightly_RR difficult_JJ ones_NN2 because_CS oh_UH yeah_UH you_PPY said_VVD yes_UH I_PPIS1 'm_VBM a_RR21	Hearing about a friend’s complicated life.	Discussing, explaining, inquiring, advising, anecdote telling	Revised	Texts not in Sample release	S0517 S0518	2	2016-05-06	1:39:00	Cafe, Lichfield)	2016 Q2	2016	Close family, partners, very close friends	resignation at work, drama auditions, relationships and potential affairs	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638j&batch=80	7755569	7755570
82	SNNG	nodding off to sleep but then he was snoring oh and in the end god about quarter to two I	was sat	up in bed and said I 'm gon na do what you did the other night I 'm gon na	nodding_VVG off_RP to_TO sleep_VVI but_CCB then_RT he_PPHS1 was_VBDZ snoring_VVG oh_UH and_CC in_II the_AT end_NN1 god_NN1 about_RG quarter_NN1 to_II two_MC I_PPIS1	was_VBDZ sat_VVN	up_RP in_II bed_NN1 and_CC said_VVD I_PPIS1 'm_VBM gon_VVGK na_TO do_VDI what_DDQ you_PPY did_VDD the_AT other_JJ night_NNT1 I_PPIS1 'm_VBM gon_VVGK na_TO	Hearing about a friend’s complicated life.	Discussing, explaining, inquiring, advising, anecdote telling	Revised	Texts not in Sample release	S0517 S0518	2	2016-05-06	1:39:00	Cafe, Lichfield)	2016 Q2	2016	Close family, partners, very close friends	resignation at work, drama auditions, relationships and potential affairs	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638j&batch=81	7758009	7758010
83	SNNG	spookier and spookier he was really dressed up smart and I thought oh and erm so I I sai- I	was sitting	at this tall table and --ANONnameM was opposite to me and I went oh oh did --ANONnameM know who he	spookier_NN1 and_CC spookier_JJR he_PPHS1 was_VBDZ really_RR dressed_VVN up_RP smart_JJ and_CC I_PPIS1 thought_VVD oh_UH and_CC erm_UH so_RR I_PPIS1 I_PPIS1 sai-_FU I_PPIS1	was_VBDZ sitting_VVG	at_II this_DD1 tall_JJ table_NN1 and_CC --ANONnameM_NP1 was_VBDZ opposite_JJ to_II me_PPIO1 and_CC I_PPIS1 went_VVD oh_UH oh_UH did_VDD --ANONnameM_NP1 know_VVI who_PNQS he_PPHS1	Hearing about a friend’s complicated life.	Discussing, explaining, inquiring, advising, anecdote telling	Revised	Texts not in Sample release	S0517 S0518	2	2016-05-06	1:39:00	Cafe, Lichfield)	2016 Q2	2016	Close family, partners, very close friends	resignation at work, drama auditions, relationships and potential affairs	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638j&batch=82	7759798	7759799
84	SNNG	recognise us cos we were in the audience so --ANONnameM was like oh right you know like this sorry I	'm standing	here waiting to see --ANONnameM and not realising that you were as well and we 're like you know oh	recognise_VVI us_PPIO2 cos_CS we_PPIS2 were_VBDR in_II the_AT audience_NN1 so_RR --ANONnameM_NP1 was_VBDZ like_RR oh_UH right_RR you_PPY know_VV0 like_II this_DD1 sorry_JJ I_PPIS1	'm_VBM standing_VVG	here_RL waiting_VVG to_TO see_VVI --ANONnameM_NP1 and_CC not_XX realising_VVG that_CST you_PPY were_VBDR as_RG well_JJ and_CC we_PPIS2 're_VBR like_RR you_PPY know_VV0 oh_UH	Hearing about a friend’s complicated life.	Discussing, explaining, inquiring, advising, anecdote telling	Revised	Texts not in Sample release	S0517 S0518	2	2016-05-06	1:39:00	Cafe, Lichfield)	2016 Q2	2016	Close family, partners, very close friends	resignation at work, drama auditions, relationships and potential affairs	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638j&batch=83	7771685	7771686
85	SNNG	said no I said it would be really difficult I said I 'll I organise this social event I 'll	be sitting	around the table with my friends and then you turn up and that 's gon na be so awkward yeah	said_VVD no_UH I_PPIS1 said_VVD it_PPH1 would_VM be_VBI really_RR difficult_JJ I_PPIS1 said_VVD I_PPIS1 'll_VM I_PPIS1 organise_VVI this_DD1 social_JJ event_NN1 I_PPIS1 'll_VM	be_VBI sitting_VVG	around_II the_AT table_NN1 with_IW my_APPGE friends_NN2 and_CC then_RT you_PPY turn_VV0 up_RP and_CC that_DD1 's_VBZ gon_VVGK na_TO be_VBI so_RG awkward_JJ yeah_UH	Hearing about a friend’s complicated life.	Discussing, explaining, inquiring, advising, anecdote telling	Revised	Texts not in Sample release	S0517 S0518	2	2016-05-06	1:39:00	Cafe, Lichfield)	2016 Q2	2016	Close family, partners, very close friends	resignation at work, drama auditions, relationships and potential affairs	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638j&batch=84	7772015	7772016
86	SNNG	we took our drinks and then he just paused at this other table this on sort of imagine everyone else	is sitting	there yeah yeah yeah so he just paused here there and put his drink down and just carried on the	we_PPIS2 took_VVD our_APPGE drinks_NN2 and_CC then_RT he_PPHS1 just_RR paused_VVD at_II this_DD1 other_JJ table_NN1 this_DD1 on_RP sort_RR21 of_RR22 imagine_VV0 everyone_PN1 else_RR	is_VBZ sitting_VVG	there_RL yeah_UH yeah_UH yeah_UH so_RR he_PPHS1 just_RR paused_VVD here_RL there_RL and_CC put_VV0 his_APPGE drink_NN1 down_RP and_CC just_RR carried_VVN on_RP the_AT	Hearing about a friend’s complicated life.	Discussing, explaining, inquiring, advising, anecdote telling	Revised	Texts not in Sample release	S0517 S0518	2	2016-05-06	1:39:00	Cafe, Lichfield)	2016 Q2	2016	Close family, partners, very close friends	resignation at work, drama auditions, relationships and potential affairs	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638j&batch=85	7773583	7773584
87	SNNG	feel like chatting at all mm and I 'd got I got this bag and I was just like I	was standing	there like this yeah not looking at him just holding my bag like this and er and he just said	feel_VVI like_II chatting_VVG at_RR21 all_RR22 mm_UH and_CC I_PPIS1 'd_VHD got_VVN I_PPIS1 got_VVD this_DD1 bag_NN1 and_CC I_PPIS1 was_VBDZ just_RR like_RR I_PPIS1	was_VBDZ standing_VVG	there_RL like_II this_DD1 yeah_UH not_XX looking_VVG at_II him_PPHO1 just_RR holding_VVG my_APPGE bag_NN1 like_II this_DD1 and_CC er_UH and_CC he_PPHS1 just_RR said_VVD	Hearing about a friend’s complicated life.	Discussing, explaining, inquiring, advising, anecdote telling	Revised	Texts not in Sample release	S0517 S0518	2	2016-05-06	1:39:00	Cafe, Lichfield)	2016 Q2	2016	Close family, partners, very close friends	resignation at work, drama auditions, relationships and potential affairs	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638j&batch=86	7776580	7776581
88	SNRQ	? And he gets excited but when I was with Camilla and em the lady --ANONnameF and he just he	was sitting	like this and he just went bumm he he 'd stopped himself sleeping for so long he fight he 'd	?_YQUE And_CC he_PPHS1 gets_VVZ excited_JJ but_CCB when_CS I_PPIS1 was_VBDZ with_IW Camilla_NP1 and_CC em_FU the_AT lady_NN1 --ANONnameF_NP1 and_CC he_PPHS1 just_RR he_PPHS1	was_VBDZ sitting_VVG	like_II this_DD1 and_CC he_PPHS1 just_RR went_VVD bumm_UH he_PPHS1 he_PPHS1 'd_VHD stopped_VVN himself_PPX1 sleeping_VVG for_IF so_RG long_RR he_PPHS1 fight_VV0 he_PPHS1 'd_VHD	Friends (ex-colleagues) talking about jobs, learning languages and babies.	Discussing, explaining, inquiring, advising, requesting, anecdote telling	Original	Texts within Sample release	S0018 S0170	2	2012-03-08	1:02:14	ANON’s home, Birmingham	2012 Q1	2012	Friends, wider family circle	Jobs, learning languages, babies	T09	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638j&batch=87	7832171	7832172
89	SP67	yeah cos I do n't need the two back rooms you see uh yeah when I when I if I	'm sitting	here I only use this in the kitchen so if I close that yeah um things like you know the	yeah_UH cos_CS I_PPIS1 do_VD0 n't_XX need_VVI the_AT two_MC back_NN1 rooms_NN2 you_PPY see_VV0 uh_UH yeah_UH when_CS I_PPIS1 when_CS I_PPIS1 if_CS I_PPIS1	'm_VBM sitting_VVG	here_RL I_PPIS1 only_RR use_VV0 this_DD1 in_II the_AT kitchen_NN1 so_RR if_CS I_PPIS1 close_VV0 that_DD1 yeah_UH um_UH things_NN2 like_II you_PPY know_VV0 the_AT	ANON and ANON talking while eating dinner	Discussing, explaining	Original	Texts within Sample release	S0037 S0115	2	2012-04-01	0:25:59	ANON and ANON’s home, Cambridge	2012 Q2	2012	Close family, partners, very close friends	Music, friends, gardening, weather	T15	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638j&batch=88	8003926	8003927
90	SQ55	's a three-course meal and then you 're supposed to get half a bottle of wine so um I 'll	be sat	next to --ANONnameF oh --ANONnameF You ca n't drink this you do n't want that do you --ANONnameF ? Well	's_VBZ a_AT1 three-course_JJ meal_NN1 and_CC then_RT you_PPY 're_VBR supposed_JJ to_TO get_VVI half_DB a_AT1 bottle_NN1 of_IO wine_NN1 so_RR um_UH I_PPIS1 'll_VM	be_VBI sat_VVN	next_II21 to_II22 --ANONnameF_NP1 oh_UH --ANONnameF_NP1 You_PPY ca_VM n't_XX drink_VVI this_DD1 you_PPY do_VD0 n't_XX want_VVI that_DD1 do_VD0 you_PPY --ANONnameF_NP1 ?_YQUE Well_RR	Friends Talking about Work	Discussing	Original	Texts within Sample release	S0055 S0139	2	2012-04-13	0:20:44	University library, Salford	2012 Q2	2012	Friends, wider family circle	Work	T11	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638j&batch=89	8322751	8322752
91	SQG4	? yeah uhu and it 's nearly May yeah just wan na sit outside for a bit mm yeah --ANONnameF	was sitting	outside hers again last week but oh yeah ? she 's got that really sheltered bit has n't she ?	?_YQUE yeah_UH uhu_UH and_CC it_PPH1 's_VBZ nearly_RR May_NPM1 yeah_UH just_RR wan_VV0 na_TO sit_VVI outside_RL for_IF a_AT1 bit_NN1 mm_UH yeah_UH --ANONnameF_NP1	was_VBDZ sitting_VVG	outside_II hers_PPGE again_RT last_MD week_NNT1 but_CCB oh_UH yeah_UH ?_YQUE she_PPHS1 's_VHZ got_VVN that_DD1 really_RR sheltered_JJ bit_NN1 has_VHZ n't_XX she_PPHS1 ?_YQUE	Mother and daughter chatting over lunch	Discussing, explaining, inquiring, complaining, advising	Revised	Texts not in Sample release	S0525 S0623	2	2016-04-25	1:00:39	ANONs home, Sutton Coldfield	2016 Q2	2016	Close family, partners, very close friends	The baby starting nursery, going back to work, future holidays, baby weening, TV	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638j&batch=90	8408557	8408558
92	SRRQ	from the back or perhaps you could order online ? and she said --UNCLEARWORD you are helpful --ANONnameF so she	's standing	there and then all of a sudden she sees a lady that she knows so it 's all like how	from_II the_AT back_NN1 or_CC perhaps_RR you_PPY could_VM order_VVI online_RR ?_YQUE and_CC she_PPHS1 said_VVD --UNCLEARWORD_FU you_PPY are_VBR helpful_JJ --ANONnameF_NP1 so_RR she_PPHS1	's_VBZ standing_VVG	there_RL and_CC then_RT all_RR41 of_RR42 a_RR43 sudden_RR44 she_PPHS1 sees_VVZ a_AT1 lady_NN1 that_CST she_PPHS1 knows_VVZ so_RR it_PPH1 's_VBZ all_DB like_II how_RRQ	Friends talking about children and friends.	Discussing, explaining, inquiring, anecdote telling	Revised	Texts not in Sample release	S0517 S0558	2	2015-11-30	0:49:05	(ANON’s home, Fradley, Staffs)	2015 Q4	2015	Close family, partners, very close friends	Children, trip, A-levels, shopping	T18	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638j&batch=91	8804857	8804858
93	SRRQ	I she said I 've opened the door ever so quietly she said and I walked in and my daughter	was sitting	there on the settee and she said and what time do you call this ? well I 'm standing there	I_PPIS1 she_PPHS1 said_VVD I_PPIS1 've_VH0 opened_VVN the_AT door_NN1 ever_RG21 so_RG22 quietly_RR she_PPHS1 said_VVD and_CC I_PPIS1 walked_VVD in_RP and_CC my_APPGE daughter_NN1	was_VBDZ sitting_VVG	there_RL on_II the_AT settee_NN1 and_CC she_PPHS1 said_VVD and_CC what_DDQ time_NNT1 do_VD0 you_PPY call_VVI this_DD1 ?_YQUE well_RR I_PPIS1 'm_VBM standing_VVG there_RL	Friends talking about children and friends.	Discussing, explaining, inquiring, anecdote telling	Revised	Texts not in Sample release	S0517 S0558	2	2015-11-30	0:49:05	(ANON’s home, Fradley, Staffs)	2015 Q4	2015	Close family, partners, very close friends	Children, trip, A-levels, shopping	T18	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638j&batch=92	8805311	8805312
94	SRRQ	daughter was sitting there on the settee and she said and what time do you call this ? well I	'm standing	there listening to this conversation with a big smile on my face thinking laughing how lovely I hear so many	daughter_NN1 was_VBDZ sitting_VVG there_RL on_II the_AT settee_NN1 and_CC she_PPHS1 said_VVD and_CC what_DDQ time_NNT1 do_VD0 you_PPY call_VVI this_DD1 ?_YQUE well_RR I_PPIS1	'm_VBM standing_VVG	there_RL listening_VVG to_II this_DD1 conversation_NN1 with_IW a_AT1 big_JJ smile_NN1 on_II my_APPGE face_NN1 thinking_NN1 laughing_VVG how_RGQ lovely_JJ I_PPIS1 hear_VV0 so_RG many_DA2	Friends talking about children and friends.	Discussing, explaining, inquiring, anecdote telling	Revised	Texts not in Sample release	S0517 S0558	2	2015-11-30	0:49:05	(ANON’s home, Fradley, Staffs)	2015 Q4	2015	Close family, partners, very close friends	Children, trip, A-levels, shopping	T18	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638j&batch=93	8805330	8805331
95	ST6R	do n't suppose you know which team it was do you ? no how do you know ? cos I	was stood	there I doubt I so --ANONnameM I told them well there wo n't be any matches next Sunday will there	do_VD0 n't_XX suppose_VVI you_PPY know_VV0 which_DDQ team_NN1 it_PPH1 was_VBDZ do_VD0 you_PPY ?_YQUE no_UH how_RRQ do_VD0 you_PPY know_VVI ?_YQUE cos_CS I_PPIS1	was_VBDZ stood_VVN	there_RL I_PPIS1 doubt_VV0 I_PPIS1 so_RR --ANONnameM_NP1 I_PPIS1 told_VVD them_PPHO2 well_RR there_EX wo_VM n't_XX be_VBI any_DD matches_NN2 next_MD Sunday_NPD1 will_NN1 there_RL	Family chatting whilst eating dinner in the pub	Discussing, explaining, inquiring, anecdote telling	Revised	Texts not in Sample release	S0517 S0571 S0572	3	2016-03-19	0:50:20	The Hedgehog pub, Lichfield)	2016 Q1	2016	Close family, partners, very close friends	Iserve system, ordering food, family, holidays, money, sport, nails, jobs	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638j&batch=94	8915509	8915510
96	ST6R	this week oh and then er --ANONnameF and --ANONnameM were there last night but she did look tired she 'd	been sitting	in the car doing her marking and Easter could n't come soon enough yeah yeah well I did eleven K	this_DD1 week_NNT1 oh_UH and_CC then_RT er_UH --ANONnameF_NP1 and_CC --ANONnameM_NP1 were_VBDR there_RL last_MD night_NNT1 but_CCB she_PPHS1 did_VDD look_VVI tired_JJ she_PPHS1 'd_VHD	been_VBN sitting_VVG	in_II the_AT car_NN1 doing_VDG her_APPGE marking_NN1 and_CC Easter_NNT1 could_VM n't_XX come_VVI soon_RR enough_RR yeah_UH yeah_UH well_RR I_PPIS1 did_VDD eleven_MC K_ZZ1	Family chatting whilst eating dinner in the pub	Discussing, explaining, inquiring, anecdote telling	Revised	Texts not in Sample release	S0517 S0571 S0572	3	2016-03-19	0:50:20	The Hedgehog pub, Lichfield)	2016 Q1	2016	Close family, partners, very close friends	Iserve system, ordering food, family, holidays, money, sport, nails, jobs	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638j&batch=95	8917210	8917211
97	STDN	give them money there was a there was a telephone a t- a television conference erm quite recently and Blatter	was sitting	you know as they do with a little panel of his cohorts giving er a television interview and one of	give_VV0 them_PPHO2 money_NN1 there_EX was_VBDZ a_AT1 there_EX was_VBDZ a_AT1 telephone_NN1 a_AT1 t-_FU a_AT1 television_NN1 conference_NN1 erm_UH quite_RG recently_RR and_CC Blatter_NP1	was_VBDZ sitting_VVG	you_PPY know_VV0 as_CSA they_PPHS2 do_VD0 with_IW a_AT1 little_JJ panel_NN1 of_IO his_APPGE cohorts_NN2 giving_VVG er_UH a_AT1 television_NN1 interview_NN1 and_CC one_MC1 of_IO	Family chat over peas and chips	Discussing, explaining, inquiring, requesting, anecdote telling	Revised	Texts not in Sample release	S0519 S0520 S0521	3	2015-09-29	0:20:20	Hunsonby, Cumbria	2015 Q3	2015	Close family, partners, very close friends	grandmother visit, arrangements, Fifa football, culpability	T09	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638j&batch=96	8994160	8994161
98	SU3C	my passenger window just to allow some air in I 'm thinking oh my god and I 'm like I	was sitting	in the meeting on Tuesday with short sleeves on I saw --ANONnameF look at me she went she said are	my_APPGE passenger_NN1 window_NN1 just_RR to_TO allow_VVI some_DD air_NN1 in_II I_PPIS1 'm_VBM thinking_VVG oh_UH my_APPGE god_NN1 and_CC I_PPIS1 'm_VBM like_RR I_PPIS1	was_VBDZ sitting_VVG	in_II the_AT meeting_NN1 on_II Tuesday_NPD1 with_IW short_JJ sleeves_NN2 on_RP I_PPIS1 saw_VVD --ANONnameF_NP1 look_VVI at_II me_PPIO1 she_PPHS1 went_VVD she_PPHS1 said_VVD are_VBR	Friends talking about friends’ lives and our own lives.	Discussing, explaining, INquiring, Complaining, Advising	Revised	Texts not in Sample release	S0517 S0558	2	2016-01-08	1:00:43	(ANON’s home, Fradley, Staffs)	2016 Q1	2016	Close family, partners, very close friends	neighbours moving house, menopause, age, driving, Christmas and New Year, skiing, broken watch	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638j&batch=97	9235204	9235205
99	SU3C	'd just like to make an announcement I said er going forward please erm do n't be concerned if you	're sitting	n- see me sitting here going all flushed and taking layers off I said well and you made that announcement	'd_VM just_RR like_VVI to_TO make_VVI an_AT1 announcement_NN1 I_PPIS1 said_VVD er_UH going_VVG forward_RL please_RR erm_UH do_VD0 n't_XX be_VBI concerned_JJ if_CS you_PPY	're_VBR sitting_VVG	n-_FU see_VV0 me_PPIO1 sitting_VVG here_RL going_VVG all_DB flushed_VVN and_CC taking_VVG layers_NN2 off_RP I_PPIS1 said_VVD well_RR and_CC you_PPY made_VVD that_DD1 announcement_NN1	Friends talking about friends’ lives and our own lives.	Discussing, explaining, INquiring, Complaining, Advising	Revised	Texts not in Sample release	S0517 S0558	2	2016-01-08	1:00:43	(ANON’s home, Fradley, Staffs)	2016 Q1	2016	Close family, partners, very close friends	neighbours moving house, menopause, age, driving, Christmas and New Year, skiing, broken watch	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638j&batch=98	9235332	9235333
100	SU3C	that no but going back to the lady at I 've got a few years --ANONplace oh yes ? I	was standing	there working this one day this lad he walked and she 'd obviously clocked me and she she was on	that_DD1 no_UH but_CCB going_VVG back_RP to_II the_AT lady_NN1 at_II I_PPIS1 've_VH0 got_VVN a_AT1 few_DA2 years_NNT2 --ANONplace_NP1 oh_UH yes_UH ?_YQUE I_PPIS1	was_VBDZ standing_VVG	there_RL working_VVG this_DD1 one_MC1 day_NNT1 this_DD1 lad_NN1 he_PPHS1 walked_VVD and_CC she_PPHS1 'd_VHD obviously_RR clocked_VVN me_PPIO1 and_CC she_PPHS1 she_PPHS1 was_VBDZ on_RP	Friends talking about friends’ lives and our own lives.	Discussing, explaining, INquiring, Complaining, Advising	Revised	Texts not in Sample release	S0517 S0558	2	2016-01-08	1:00:43	(ANON’s home, Fradley, Staffs)	2016 Q1	2016	Close family, partners, very close friends	neighbours moving house, menopause, age, driving, Christmas and New Year, skiing, broken watch	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638j&batch=99	9235624	9235625
101	SUNM	happily do that again yeah when he 's fifty yeah well he had such a nice time but when we	were sitting	at the table eating there was these two ladies they were just having a drink before they went through to	happily_RR do_VDI that_DD1 again_RT yeah_UH when_CS he_PPHS1 's_VBZ fifty_MC yeah_UH well_RR he_PPHS1 had_VHD such_DA a_AT1 nice_JJ time_NNT1 but_CCB when_CS we_PPIS2	were_VBDR sitting_VVG	at_II the_AT table_NN1 eating_NN1 there_EX was_VBDZ these_DD2 two_MC ladies_NN2 they_PPHS2 were_VBDR just_RR having_VHG a_AT1 drink_NN1 before_CS they_PPHS2 went_VVD through_RP to_II	Friends catching up over coffee.	Discussing, explaining, inquiring, anecdote telling	Revised	Texts not in Sample release	S0517 S0558	2	2016-06-24	2:34:00	Family home, Fradley, Lichfield	2016 Q2	2016	Close family, partners, very close friends	Referendum, piano, family, local events, sixth form, car park passes, driving, illness, people from the past, sport, exercise, holidays and baby	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638j&batch=100	9386172	9386173
102	SUNM	that sort of cash definitely the life to eat in and there was another there was three older people that	were sitting	having a drink before they went through and they were clearly regulars they knew the staff this was their favourite	that_DD1 sort_NN1 of_IO cash_NN1 definitely_RR the_AT life_NN1 to_TO eat_VVI in_RP and_CC there_EX was_VBDZ another_DD1 there_EX was_VBDZ three_MC older_JJR people_NN that_CST	were_VBDR sitting_VVG	having_VHG a_AT1 drink_NN1 before_CS they_PPHS2 went_VVD through_RP and_CC they_PPHS2 were_VBDR clearly_RR regulars_NN2 they_PPHS2 knew_VVD the_AT staff_NN this_DD1 was_VBDZ their_APPGE favourite_JJ	Friends catching up over coffee.	Discussing, explaining, inquiring, anecdote telling	Revised	Texts not in Sample release	S0517 S0558	2	2016-06-24	2:34:00	Family home, Fradley, Lichfield	2016 Q2	2016	Close family, partners, very close friends	Referendum, piano, family, local events, sixth form, car park passes, driving, illness, people from the past, sport, exercise, holidays and baby	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638j&batch=101	9386272	9386273
103	SUNM	it ? you 've got ta do at least one Shakespeare in your life I suppose so mm but you	're sitting	on hay bales mm so we 've been advised to take cos it 's at --ANONplace it 's in the	it_PPH1 ?_YQUE you_PPY 've_VH0 got_VVI ta_AT1 do_VDI at_RR21 least_RR22 one_MC1 Shakespeare_NP1 in_II your_APPGE life_NN1 I_PPIS1 suppose_VV0 so_RR mm_UH but_CCB you_PPY	're_VBR sitting_VVG	on_II hay_NN1 bales_NN2 mm_UH so_RR we_PPIS2 've_VH0 been_VBN advised_VVN to_TO take_VVI cos_CS it_PPH1 's_VBZ at_II --ANONplace_NP1 it_PPH1 's_VBZ in_II the_AT	Friends catching up over coffee.	Discussing, explaining, inquiring, anecdote telling	Revised	Texts not in Sample release	S0517 S0558	2	2016-06-24	2:34:00	Family home, Fradley, Lichfield	2016 Q2	2016	Close family, partners, very close friends	Referendum, piano, family, local events, sixth form, car park passes, driving, illness, people from the past, sport, exercise, holidays and baby	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638j&batch=102	9386543	9386544
104	SUNM	a radio on you know wireless headphones ? oh yes yeah and I can put radio on but I might	be sitting	there with my bike and I might be like that and I totally lose signal oh and then I just	a_AT1 radio_NN1 on_II you_PPY know_VV0 wireless_NN1 headphones_NN2 ?_YQUE oh_UH yes_UH yeah_UH and_CC I_PPIS1 can_VM put_VVI radio_NN1 on_RP but_CCB I_PPIS1 might_VM	be_VBI sitting_VVG	there_RL with_IW my_APPGE bike_NN1 and_CC I_PPIS1 might_VM be_VBI like_II that_DD1 and_CC I_PPIS1 totally_RR lose_VV0 signal_NN1 oh_UH and_CC then_RT I_PPIS1 just_RR	Friends catching up over coffee.	Discussing, explaining, inquiring, anecdote telling	Revised	Texts not in Sample release	S0517 S0558	2	2016-06-24	2:34:00	Family home, Fradley, Lichfield	2016 Q2	2016	Close family, partners, very close friends	Referendum, piano, family, local events, sixth form, car park passes, driving, illness, people from the past, sport, exercise, holidays and baby	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638j&batch=103	9389843	9389844
105	SUNM	watch it but he was watching it so you know there was no s- studying going on all the kids	were sitting	and he said sir will you give me a mark for guided study please cos I forgot I was meant	watch_VVI it_PPH1 but_CCB he_PPHS1 was_VBDZ watching_VVG it_PPH1 so_CS you_PPY know_VV0 there_EX was_VBDZ no_AT s-_FU studying_NN1 going_VVG on_II all_DB the_AT kids_NN2	were_VBDR sitting_VVG	and_CC he_PPHS1 said_VVD sir_NN1 will_VM you_PPY give_VVI me_PPIO1 a_AT1 mark_NN1 for_IF guided_JJ study_NN1 please_RR cos_CS I_PPIS1 forgot_VVD I_PPIS1 was_VBDZ meant_VVN	Friends catching up over coffee.	Discussing, explaining, inquiring, anecdote telling	Revised	Texts not in Sample release	S0517 S0558	2	2016-06-24	2:34:00	Family home, Fradley, Lichfield	2016 Q2	2016	Close family, partners, very close friends	Referendum, piano, family, local events, sixth form, car park passes, driving, illness, people from the past, sport, exercise, holidays and baby	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638j&batch=104	9393000	9393001
106	SUNM	and then I d- did I tell you about that time again at the hospital ? I said this lad	is sitting	there reading the magazine I said oh excuse me I said would you be interested in er she went oh	and_CC then_RT I_PPIS1 d-_FU did_VDD I_PPIS1 tell_VVI you_PPY about_II that_DD1 time_NNT1 again_RT at_II the_AT hospital_NN1 ?_YQUE I_PPIS1 said_VVD this_DD1 lad_NN1	is_VBZ sitting_VVG	there_RL reading_VVG the_AT magazine_NN1 I_PPIS1 said_VVD oh_UH excuse_VV0 me_PPIO1 I_PPIS1 said_VVD would_VM you_PPY be_VBI interested_JJ in_II er_UH she_PPHS1 went_VVD oh_UH	Friends catching up over coffee.	Discussing, explaining, inquiring, anecdote telling	Revised	Texts not in Sample release	S0517 S0558	2	2016-06-24	2:34:00	Family home, Fradley, Lichfield	2016 Q2	2016	Close family, partners, very close friends	Referendum, piano, family, local events, sixth form, car park passes, driving, illness, people from the past, sport, exercise, holidays and baby	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638j&batch=105	9395218	9395219
107	SUNM	or a dad and they oh terrible is n't it ? terrible oh my goodness that is awful and I	was standing	there yesterday I was opposite the X-ray department do you know I think every ev- I think everybody in the	or_CC a_AT1 dad_NN1 and_CC they_PPHS2 oh_UH terrible_JJ is_VBZ n't_XX it_PPH1 ?_YQUE terrible_JJ oh_UH my_APPGE goodness_NN1 that_CST is_VBZ awful_JJ and_CC I_PPIS1	was_VBDZ standing_VVG	there_RL yesterday_RT I_PPIS1 was_VBDZ opposite_II the_AT X-ray_NN1 department_NN1 do_VD0 you_PPY know_VVI I_PPIS1 think_VV0 every_AT1 ev-_FU I_PPIS1 think_VV0 everybody_PN1 in_II the_AT	Friends catching up over coffee.	Discussing, explaining, inquiring, anecdote telling	Revised	Texts not in Sample release	S0517 S0558	2	2016-06-24	2:34:00	Family home, Fradley, Lichfield	2016 Q2	2016	Close family, partners, very close friends	Referendum, piano, family, local events, sixth form, car park passes, driving, illness, people from the past, sport, exercise, holidays and baby	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638j&batch=106	9398404	9398405
