Token.ID	Number.of.hit	Text.ID	Context.before	Query.item	Context.after	Tagged.context.before	Tagged.query.item	Tagged.context.after	Activity.description	Selected.characterisations.of.conversation.type	Transcription.conventions.used	Sample.release.inclusion	List.of.speaker.IDs	Number.of.speakers	Recording.date	Recording.length	Recording.location	Recording.period	Year.of.recording	Inter.speaker.relationship	Topics.covered	Transcriber	URL	Match.begin.corpus.position	Match.end.corpus.position	region3	gender	region	variant	text	subj.person	check
609	314	SN98	old to go to the toilet it was n't very far no we could see the block from where we	were sitting	yeah yeah but she she could n't get there no and we 'd be too many distractions on the way	old_JJ to_TO go_VVI to_II the_AT toilet_NN1 it_PPH1 was_VBDZ n't_XX very_RG far_JJ no_UH we_PPIS2 could_VM see_VVI the_AT block_NN1 from_II where_RRQ we_PPIS2	were_VBDR sitting_VVG	yeah_UH yeah_UH but_CCB she_PPHS1 she_PPHS1 could_VM n't_XX get_VVI there_RL no_UH and_CC we_PPIS2 'd_VM be_VBI too_RG many_DA2 distractions_NN2 on_II the_AT way_NN1	Eating out with ANON's parents	"Discussing, explaining, inquiring, complaining, requesting, anecdote telling, telling jokes"	Revised	Texts not in Sample release	S0192 S0198 S0229 S0230	4	08/09/2014	00:45:13	In Weatherspoons in Brighton	2014 Q3	2014	"Close family, partners, very close friends"	"Food, bills, wrestling, family, alcohol identification, moving house, buying items for the new flat, friends visiting, choosing universities, funny place names, portion distribution, work, examinations, alcohol, ANON's grandmother, family holidays, hitting your funny bone, objects acquired from the family, working out, Casey's broken arm."	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638h&batch=313	7576133	7576134	South	female	NA	ing	we were sitting yeah yeah but she she could	1	
509	185	SD92	eighteenth birthday in Paris yeah oh yeah I remember you saying and he was brilliant mm but we stood we	were standing	for Iglesias hours and by like walking home we were in so much pain mm yeah and like you do	eighteenth_MD birthday_NN1 in_II Paris_NP1 yeah_UH oh_UH yeah_UH I_PPIS1 remember_VV0 you_PPY saying_VVG and_CC he_PPHS1 was_VBDZ brilliant_JJ mm_UH but_CCB we_PPIS2 stood_VVD we_PPIS2	were_VBDR standing_VVG	for_IF Iglesias_NP1 hours_NNT2 and_CC by_II like_II walking_VVG home_RL we_PPIS2 were_VBDR in_II so_RG much_DA1 pain_NN1 mm_UH yeah_UH and_CC like_RR you_PPY do_VD0	Catch-up with friend from University	"discussing, explaining, Inquiring, complaining, announcing, anecdote telling"	Revised	Texts not in Sample release	S0439 S0450	2	10/10/2015	00:45:29	Chinese restaurant â€“ China Town - Birmingham	2015 Q4	2015	"Friends, wider family circle"	"food, work, Holidays, ex-boyfriends, relationships. "	T15	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638h&batch=184	4472011	4472012	South	female	NA	ing	we were standing for Iglesias hours and by like	1	
650	362	STK7	n no it was just kind of eyes went through her --ANONnameF was there and I was like but we	were standing	in a really tight circle and everyone had left the church and like I was just like crying and I	n_XX no_UH it_PPH1 was_VBDZ just_RR kind_NN1 of_IO eyes_NN2 went_VVD through_II her_APPGE --ANONnameF_NP1 was_VBDZ there_RL and_CC I_PPIS1 was_VBDZ like_RR but_CCB we_PPIS2	were_VBDR standing_VVG	in_II a_AT1 really_RR tight_JJ circle_NN1 and_CC everyone_PN1 had_VHD left_VVN the_AT church_NN1 and_CC like_RR I_PPIS1 was_VBDZ just_RR like_II crying_NN1 and_CC I_PPIS1		"Discussing, explaining, complaining, anecdote telling, telling jokes"	Revised	Texts not in Sample release	S0487 S0488	2	27/09/2015	00:19:26		2015 Q3	2015	"Close family, partners, very close friends"		T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638h&batch=361	9055606	9055607	South	female	London	ing	we were standing in a really tight circle and	1	
351	211	SWPV	in you you know do n't they ? mm yes w- was that a when we were in London we	were standing	in front of the palace gates because they were changing the guard mm and erm it was really crowded was	in_II you_PPY you_PPY know_VV0 do_VD0 n't_XX they_PPHS2 ?_YQUE mm_UH yes_UH w-_FU was_VBDZ that_CST a_AT1 when_CS we_PPIS2 were_VBDR in_II London_NP1 we_PPIS2	were_VBDR standing_VVG	in_II31 front_II32 of_II33 the_AT palace_NN1 gates_NN2 because_CS they_PPHS2 were_VBDR changing_VVG the_AT guard_NN1 mm_UH and_CC erm_UH it_PPH1 was_VBDZ really_RR crowded_VVN was_VBDZ	Grandparents visit	"Discussing, Explaining, INquiring, Anecdote telling, making arrangements, telling jokes"	Revised	Texts not in Sample release	S0251 S0252 S0368 S0369	4	06/06/2015	01:46:33	"Sitting Room, Malton"	2015 Q2	2015	"Close family, partners, very close friends"	Household matters	T09	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638g&batch=210	10425288	10425289	North	female	Yorkshire	ing	we were standing in front of the palace gates	1	
353	214	SXDQ	with the er girders and it was like that dangling dangling between a couple of trams and we was we	were standing	like woah if that had 've gone off that could 've gone off at any second could n't it if	with_IW the_AT er_UH girders_NN2 and_CC it_PPH1 was_VBDZ like_II that_DD1 dangling_VVG dangling_VVG between_II a_AT1 couple_NN1 of_IO trams_NN2 and_CC we_PPIS2 was_VBDZ we_PPIS2	were_VBDR standing_VVG	like_II woah_NN1 if_CS that_DD1 had_VHD 've_VH0 gone_VVN off_RP that_DD1 could_VM 've_VHI gone_VVN off_RP at_II any_DD second_NNT1 could_VM n't_XX it_PPH1 if_CS	Grandparents visit	"Discussing, explaining, inquiring, anecdote telling, making arrangements, telling jokes"	Revised	Texts within Sample release	S0251 S0252 S0368 S0369	4	06/12/2014	01:48:25	Speakers' home	2014 Q4	2014	"Close family, partners, very close friends"	Household matters	T15	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638g&batch=213	10641792	10641793	North	male	Yorkshire	ing	we were standing like woah if that had 've	1	
575	269	SJNJ	high stools around a table no there was n't any seats there was n't any seats ? mm no we	were standing	oh God I have no idea Anyway anyway we were in a pub the other night had you been drinking	high_JJ stools_NN2 around_II a_AT1 table_NN1 no_UH there_EX was_VBDZ n't_XX any_DD seats_NN2 there_EX was_VBDZ n't_XX any_DD seats_NN2 ?_YQUE mm_UH no_UH we_PPIS2	were_VBDR standing_VVG	oh_UH God_NP1 I_PPIS1 have_VH0 no_AT idea_NN1 Anyway_RR anyway_RR we_PPIS2 were_VBDR in_II a_AT1 pub_NN1 the_AT other_JJ night_NNT1 had_VHD you_PPY been_VBN drinking_VVG	Family have discussions after dinner.	"Discussing, explaining, complaining, anecdote telling"	Original	Texts within Sample release	S0024 S0142 S0143 S0144	4	09/03/2012	01:09:58	"ANON's home, Norfolk"	2012 Q1	2012	"Close family, partners, very close friends"	"Pubs, politics, economics, law, memory, discipline "	T03	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638h&batch=268	6285831	6285832	South	female	NA	ing	we were standing oh God I have no idea	1	
583	280	SKDA	I was a child yeah so that was the first time either of us had flown flown and we we	were standing	on the side of this glass banging on a window which is our gate going how do you get in	I_PPIS1 was_VBDZ a_AT1 child_NN1 yeah_UH so_RR that_DD1 was_VBDZ the_AT first_MD time_NNT1 either_RR of_IO us_PPIO2 had_VHD flown_VVN flown_VVN and_CC we_PPIS2 we_PPIS2	were_VBDR standing_VVG	on_II the_AT side_NN1 of_IO this_DD1 glass_NN1 banging_VVG on_II a_AT1 window_NN1 which_DDQ is_VBZ our_APPGE gate_NN1 going_VVG how_RRQ do_VD0 you_PPY get_VVI in_II	Family talking over lunch	"Discussing, explaining, inquiring, complaining, anecdote telling"	Revised	Texts not in Sample release	S0192 S0198 S0229 S0230	4	02/10/2014	01:05:22	"Weatherspoons, Brighton"	2014 Q4	2014	"Close family, partners, very close friends"	"Ordering food, discussing curries, alcohol, mobile phone, dialects, household items, Belgium vacation, stumbling into red light district, gift giving, getting older, pregnancy, Christmas plans, busy study schedule, parking abroad, frozen fruit, parental rage, honey, ice cream, cost of sweets, Ice Age, prehistoric animals, airport transfers.  "	T02	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638h&batch=279	6501085	6501086	South	female	SouthE	ing	we were standing on the side of this glass	1	
504	177	SC67	he drives her along and like she was dragged along the ground and it was like fucking awful oh we	were standing	there and watching it oh my god and then like erm someone else came out from a hou- another house	he_PPHS1 drives_VVZ her_PPHO1 along_RP and_CC like_RR she_PPHS1 was_VBDZ dragged_VVN along_II the_AT ground_NN1 and_CC it_PPH1 was_VBDZ like_RR fucking_JJ awful_JJ oh_UH we_PPIS2	were_VBDR standing_VVG	there_RL and_CC watching_VVG it_PPH1 oh_UH my_APPGE god_NN1 and_CC then_RT like_II erm_UH someone_PN1 else_RR came_VVD out_RP from_II a_AT1 hou-_FU another_DD1 house_NN1	Friends talking about almost anything in the pub after basketball.	"discussing, complaining, announcing, anecdote telling, making arrangements"	Revised	Texts not in Sample release	S0624 S0626 S0627	3	19/01/2016	01:20:22	[unknown]	2016 Q1	2016	"Close family, partners, very close friends"	"Boys, dating, politics, people visiting from London, racism, plans in the future"	T15	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638h&batch=176	4123254	4123255	South	female	NA	ing	we were standing there and watching it oh my	1	
487	156	SAQD	did n't know who they were and all these girls were standing round the stage going you di- and we	were standing	up the bar going whatever 's the matter with them idiots ? to think if you could have just been	did_VDD n't_XX know_VVI who_PNQS they_PPHS2 were_VBDR and_CC all_DB these_DD2 girls_NN2 were_VBDR standing_VVG round_II the_AT stage_NN1 going_VVG you_PPY di-_FU and_CC we_PPIS2	were_VBDR standing_VVG	up_RP the_AT bar_NN1 going_VVG whatever_DDQV 's_VBZ the_AT matter_NN1 with_IW them_PPHO2 idiots_NN2 ?_YQUE to_TO think_VVI if_CSW you_PPY could_VM have_VHI just_RR been_VBN	Catching up	"Discussing, explaining, anecdote telling"	Revised	Texts within Sample release	S0012 S0013 S0152 S0154	4	08/11/2014	01:39:01	ANON's home	2014 Q4	2014	"Close family, partners, very close friends"	"Halloween, school, horse-riding, places"	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638h&batch=155	3558703	3558704	South	male	EasternE	ing	we were standing up the bar going whatever 's	1	
590	287	SKPP	but we had erm a next seminar together so I remember once she just thank you erm she as we	were standing	up to leave she was just like does anyone have to go to Making of the Modern World ? and	but_CCB we_PPIS2 had_VHD erm_UH a_AT1 next_MD seminar_NN1 together_RL so_RR I_PPIS1 remember_VV0 once_CS she_PPHS1 just_RR thank_VV0 you_PPY erm_UH she_PPHS1 as_CSA we_PPIS2	were_VBDR standing_VVG	up_RP to_TO leave_VVI she_PPHS1 was_VBDZ just_RR like_RR does_VDZ anyone_PN1 have_VHI to_TO go_VVI to_II Making_NN1 of_IO the_AT Modern_JJ World_NN1 ?_YQUE and_CC	Friends chatting about general stuff	"Discussing, Explaining"	Revised	Texts within Sample release	S0202 S0208	2	10/09/2014	01:03:54	France	2014 Q3	2014	"Close family, partners, very close friends"	"Internet followers, people leaving, along, talking about other friends"	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638h&batch=286	6677776	6677777	South	female	EasternE	ing	we were standing up to leave she was just	1	
80	122	SJSS	I just yeah her friend when we were in France she had got really bad eczema in her arms we	were stood	k- like scratching it and it her arms were bleeding I was like sat trying to like stop fucking scratching	I_PPIS1 just_RR yeah_UH her_APPGE friend_NN1 when_CS we_PPIS2 were_VBDR in_II France_NP1 she_PPHS1 had_VHD got_VVN really_RR bad_JJ eczema_NN1 in_II her_APPGE arms_NN2 we_PPIS2	were_VBDR stood_VVN	k-_FU like_II scratching_VVG it_PPH1 and_CC it_PPH1 her_APPGE arms_NN2 were_VBDR bleeding_VVG I_PPIS1 was_VBDZ like_RR sat_VVN trying_VVG to_TO like_VVI stop_NN1 fucking_RR scratching_VVG	Friends chatting about general stuff	"Discussing, explaining, inquiring, complaining"	Revised	Texts within Sample release	S0202 S0208 S0216 S0219	4	04/10/2014	00:28:50	"Home, Leeds"	2014 Q4	2014	"Close family, partners, very close friends"	"Soup, morning after pill, food, uni, work"	T15	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638g&batch=121	6342191	6342192	North	female	Yorkshire	ed	we were stood k- like scratching it and it	1	
130	201	SVHN	lot of rain oh yeah oh yeah y- you 've said that before have n't you ? yes when we	were stood	on --ANONplace station one time and I was complaining about the rain and he was like you have n't seen	lot_NN1 of_IO rain_NN1 oh_UH yeah_UH oh_UH yeah_UH y-_FU you_PPY 've_VH0 said_VVN that_DD1 before_RT have_VH0 n't_XX you_PPY ?_YQUE yes_UH when_CS we_PPIS2	were_VBDR stood_VVN	on_II --ANONplace_NP1 station_NN1 one_MC1 time_NNT1 and_CC I_PPIS1 was_VBDZ complaining_VVG about_II the_AT rain_NN1 and_CC he_PPHS1 was_VBDZ like_RR you_PPY have_VH0 n't_XX seen_VVN	"Family and partner talking to a hairdresser in a house, talking about future events, day-to-day activities, discussing current events and debates."	"Discussing, explaining, complaining, anecdote telling"	Revised	Texts not in Sample release	S0543 S0544 S0561 S0562 S0563	5	17/12/2015	00:54:26	"In a small town, ANON, ANON and ANONâ€™s house."	2015 Q4	2015	"Close family, partners, very close friends"	"Jobs, friends and events, call centres, clothing and appearances, countries, volunteering and holidays, football, places of birth, food, lifestyle and day-to-day activities, stories, alcohol"	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638g&batch=200	9996739	9996740	North	female	NorthW	ed	we were stood on --ANONplace station one time and	1	
254	31	S73U	know the head wind or whatever and then erm there was a complete mess up with the coach and we	were stood	there for an hour at the airport waiting for the coach cos we did n't get to the hotel oh	know_VV0 the_AT head_NN1 wind_NN1 or_CC whatever_DDQV and_CC then_RT erm_UH there_EX was_VBDZ a_AT1 complete_JJ mess_NN1 up_RP with_IW the_AT coach_NN1 and_CC we_PPIS2	were_VBDR stood_VVN	there_RL for_IF an_AT1 hour_NNT1 at_II the_AT airport_NN1 waiting_VVG for_IF the_AT coach_NN1 cos_CS we_PPIS2 did_VDD n't_XX get_VVI to_II the_AT hotel_NN1 oh_UH	Family chatting over evening meal.	"Discussing, explaining, inquiring, complaining, announcing, anecdote telling"	Revised	Texts not in Sample release	S0525 S0614 S0617	3	29/03/2016	01:12:18	"ANONs home, Lichfield"	2016 Q1	2016	"Close family, partners, very close friends"	"Work, day out in Birmingham, plans for the week, friends, food, holidays"	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638j&batch=30	2095834	2095835	Midlands	female	NA	ed	we were stood there for an hour at the	1	
558	242	SGSY	sense of narrative but in a way people are driving their own narrative it 's not me or you who	is sitting	there going okay in the next video we want this to happen it 's actually going to be quite impromptu	sense_NN1 of_IO narrative_NN1 but_CCB in_II a_AT1 way_NN1 people_NN are_VBR driving_VVG their_APPGE own_DA narrative_NN1 it_PPH1 's_VBZ not_XX me_PPIO1 or_CC you_PPY who_PNQS	is_VBZ sitting_VVG	there_RL going_VVG okay_JJ in_II the_AT next_MD video_NN1 we_PPIS2 want_VV0 this_DD1 to_TO happen_VVI it_PPH1 's_VBZ actually_RR going_VVGK to_TO be_VBI quite_RG impromptu_JJ	A couple brainstorming ideas for a small business in the education sector.	"Discussing, explaining, inquiring, advising, requesting, anecdote telling"	Revised	Texts within Sample release	S0261 S0262	2	01/09/2014	01:04:00	House-sitting in Australia	2014 Q3	2014	"Close family, partners, very close friends"	"social networking, social relationships, communication strategies,learning materials and development of moving images case studies for educational purposes. "	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638h&batch=241	5647369	5647370	South	female	NA	ing	who is sitting there going okay in the next	3	
427	90	S6AK	do n't they ? yeah yeah she 's sat up the corner she says I thought that was --ANONnameF who	's sitting	at the airport waiting no --ANONnameF is another well she 's ever further away ai n't she from ? no	do_VD0 n't_XX they_PPHS2 ?_YQUE yeah_UH yeah_UH she_PPHS1 's_VHZ sat_VVN up_RP the_AT corner_NN1 she_PPHS1 says_VVZ I_PPIS1 thought_VVD that_DD1 was_VBDZ --ANONnameF_NP1 who_PNQS	's_VBZ sitting_VVG	at_II the_AT airport_NN1 waiting_VVG no_AT --ANONnameF_NP1 is_VBZ another_DD1 well_RR she_PPHS1 's_VBZ ever_RR further_RRR away_RL ai_FU n't_XX she_PPHS1 from_II ?_YQUE no_UH	Having a cup of tea	"Discussing, explaining"	Revised	Texts not in Sample release	S0012 S0013 S0152	3	14/03/2015	01:34:37	Speakers' home	2015 Q1	2015	"Close family, partners, very close friends"	" Talking on Skype, globes, holidays, Yorkshire, youth hostels, school projects, underground system, gardens, relationships, television, bad leg"	T15	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638h&batch=89	1773436	1773437	South	male	EasternE	ing	who 's sitting at the airport waiting no --ANONnameF	3	
621	331	SPYH	legislation apparently like if you hit someone in a driverless car who is legally responsible ? the non driver who	's sitting	in the car ? or the company who made the car ? right so until they sort that out it	legislation_NN1 apparently_RR like_RR if_CS you_PPY hit_VVD someone_PN1 in_II a_AT1 driverless_JJ car_NN1 who_PNQS is_VBZ legally_RR responsible_JJ ?_YQUE the_AT non_FU driver_NN1 who_PNQS	's_VBZ sitting_VVG	in_II the_AT car_NN1 ?_YQUE or_CC the_AT company_NN1 who_PNQS made_VVD the_AT car_NN1 ?_YQUE right_RR so_RR until_CS they_PPHS2 sort_VV0 that_DD1 out_RP it_PPH1	Family talking about other family members and neighbours	"Discussing, explaining, anecdote telling"	Revised	Texts not in Sample release	S0454 S0579 S0580	3	23/01/2016	01:19:44	"ANONâ€™s home, Horrabridge, Nr Yelverton, Devon"	2016 Q1	2016	"Close family, partners, very close friends"	Reminiscing and anecdote telling about family members and neighbours A psychological experiment ANON is participating in Driverless cars Air travel and air safety Driving Food and drink â€“ rice krispy cakes Supermarkets Scan As You Go at supermarkets Food shopping Insurance and new build houses ANONâ€™s old house and new one Googleâ€™s tax deal with HMRC Bicycles Languages Travel Garden and gardening	T02	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638h&batch=330	8237148	8237149	South	female	NA	ing	who 's sitting in the car ? or the	3	
342	190	SUGJ	the toilet and be busy doing what you 're doing and do that you know ? it 's somebody who	's sitting	in the toilets bored on their phone and just multitasking yeah some idiot but no it 's not it 's	the_AT toilet_NN1 and_CC be_VBI busy_JJ doing_VDG what_DDQ you_PPY 're_VBR doing_VDG and_CC do_VD0 that_DD1 you_PPY know_VV0 ?_YQUE it_PPH1 's_VBZ somebody_PN1 who_PNQS	's_VBZ sitting_VVG	in_II the_AT toilets_NN2 bored_VVN on_II their_APPGE phone_NN1 and_CC just_RR multitasking_VVG yeah_UH some_DD idiot_NN1 but_CCB no_UH it_PPH1 's_VBZ not_XX it_PPH1 's_VBZ	Colleagues talking about work matters	"Discussing, explaining, inquiring, advising, requesting, anecdote telling"	Revised	Texts not in Sample release	S0282 S0645	2	16/10/2014	01:00:56	"The office of a charity called The Brix in Brixton, South London where both persons are employed"	2014 Q4	2014	Colleagues	Conversion of a space. Activities taking place in the building. Generating income. Marketing the business. Buying new furniture. Relationships with tenants and users. Birds. Maintenance. Fire escapes. Storage. Holiday cover and arrangements. Staffing arrangements and pay. Upcoming bookings. 	T09	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638g&batch=189	9342974	9342975	North	male	NorthW	ing	who 's sitting in the toilets bored on their	3	
691	411	SX6D	? well yeah mm and you kind of focus more on your computer do n't you ? rather than who	's sitting	next to you yeah Chinese students kind of do that anyway erm but it would be good for when we	?_YQUE well_RR yeah_UH mm_UH and_CC you_PPY kind_NN1 of_IO focus_NN1 more_DAR on_II your_APPGE computer_NN1 do_VD0 n't_XX you_PPY ?_YQUE rather_II21 than_II22 who_PNQS	's_VBZ sitting_VVG	next_II21 to_II22 you_PPY yeah_UH Chinese_JJ students_NN2 kind_RR21 of_RR22 do_VD0 that_DD1 anyway_RR erm_UH but_CCB it_PPH1 would_VM be_VBI good_JJ for_IF when_CS we_PPIS2	Couple discuss teaching computer software.	"Discussing, explaining"	Revised	Texts within Sample release	S0024 S0144	2	03/09/2014	00:57:54	Speakers' home	2014 Q3	2014	"Close family, partners, very close friends"	"Work, moodle"	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638h&batch=410	10554165	10554166	South	male	NA	ing	who 's sitting next to you yeah Chinese students	3	
188	184	SD92	so you could n't literally go like round the head yeah and I felt so bad for the person who	was sat	behind her I was like no offence you 're going to a theatre like try and tie it up yeah	so_RR you_PPY could_VM n't_XX literally_RR go_VVI like_II round_II the_AT head_NN1 yeah_UH and_CC I_PPIS1 felt_VVD so_RG bad_JJ for_IF the_AT person_NN1 who_PNQS	was_VBDZ sat_VVN	behind_II her_PPHO1 I_PPIS1 was_VBDZ like_II no_AT offence_NN1 you_PPY 're_VBR going_VVG to_II a_AT1 theatre_NN1 like_RR try_VV0 and_CC tie_VV0 it_PPH1 up_RP yeah_UH	Catch-up with friend from University	"discussing, explaining, Inquiring, complaining, announcing, anecdote telling"	Revised	Texts not in Sample release	S0439 S0450	2	10/10/2015	00:45:29	Chinese restaurant â€“ China Town - Birmingham	2015 Q4	2015	"Friends, wider family circle"	"food, work, Holidays, ex-boyfriends, relationships. "	T15	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638h&batch=183	4471610	4471611	South	female	NA	ed	who was sat behind her I was like no	3	
53	75	SAR5	can remember once I were walking over to --ANONnameF 's flat and he he was there was someone person who	was sat	outside on the floor pissed and he were like oh you 're so fit I 'd fuck you all over	can_VM remember_VVI once_CS I_PPIS1 were_VBDR walking_VVG over_RP to_II --ANONnameF_NP1 's_GE flat_NN1 and_CC he_PPHS1 he_PPHS1 was_VBDZ there_EX was_VBDZ someone_PN1 person_NN1 who_PNQS	was_VBDZ sat_VVN	outside_RL on_II the_AT floor_NN1 pissed_JJ and_CC he_PPHS1 were_VBDR like_RR oh_UH you_PPY 're_VBR so_RG fit_JJ I_PPIS1 'd_VM fuck_VVI you_PPY all_RR over_II	Friends chatting about general stuff	"Discussing, explaining, inquiring, complaining, advising"	Revised	Texts within Sample release	S0202 S0204 S0205 S0206 S0207	5	21/08/2014	01:15:32	Chester	2014 Q3	2014	"Close family, partners, very close friends"	"Tinder, boys, housemates, uni"	T15	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638g&batch=74	3590112	3590113	North	female	Yorkshire	ed	who was sat outside on the floor pissed and	3	
655	368	STNX	erm I said to you know and oh I was like right erm I 've forgotten hi- his name who	was sitting	next to her work with work with --ANONnameF there er --ANONnameF erm talk tell --ANONnameF why the answer is what	erm_UH I_PPIS1 said_VVD to_II you_PPY know_VV0 and_CC oh_UH I_PPIS1 was_VBDZ like_RR right_RR erm_UH I_PPIS1 've_VH0 forgotten_VVN hi-_FU his_APPGE name_NN1 who_PNQS	was_VBDZ sitting_VVG	next_II21 to_II22 her_APPGE work_NN1 with_IW work_NN1 with_IW --ANONnameF_NP1 there_RL er_UH --ANONnameF_NP1 erm_UH talk_NN1 tell_VV0 --ANONnameF_NP1 why_RRQ the_AT answer_NN1 is_VBZ what_DDQ	Couple chat about friends	"Discussing, explaining"	Revised	Texts within Sample release	S0024 S0144	2	16/09/2014	00:35:36	Speakers' home	2014 Q3	2014	"Close family, partners, very close friends"	"Babies, teaching, friends"	T10	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638h&batch=367	9123747	9123748	South	female	NA	ing	who was sitting next to her work with work	3	
508	183	SD2R	telling jokes he started telling jokes and I said and he did have to say to this young girl who	was sitting	quite near us do you mind if I tell them ? you do n't mind ? And she she was	telling_VVG jokes_NN2 he_PPHS1 started_VVD telling_VVG jokes_NN2 and_CC I_PPIS1 said_VVD and_CC he_PPHS1 did_VDD have_VHI to_TO say_VVI to_II this_DD1 young_JJ girl_NN1 who_PNQS	was_VBDZ sitting_VVG	quite_RG near_II us_PPIO2 do_VD0 you_PPY mind_VVI if_CSW I_PPIS1 tell_VV0 them_PPHO2 ?_YQUE you_PPY do_VD0 n't_XX mind_VVI ?_YQUE And_CC she_PPHS1 she_PPHS1 was_VBDZ	ANON ANON and friend discussing schools and other topics.	"Discussing, anecdote telling, telling jokes"	Original	Texts within Sample release	S0012 S0013 S0152	3	08/03/2012	01:38:47	"ANON's home, Norfolk"	2012 Q1	2012	"Friends, wider family circle"	"School, wardrobe, deliverymen, jokes, television programs, tweeting, binge drinking, health service, cleaning"	T11	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638h&batch=182	4377282	4377283	South	female	NA	ing	who was sitting quite near us do you mind	3	
613	321	SP45	there 's a kitchen window that looks out and one time I saw this hooded figure from the window who	was standing	at the end of the drive and there was like no one else around so it was in the middle	there_EX 's_VBZ a_AT1 kitchen_NN1 window_NN1 that_CST looks_VVZ out_RP and_CC one_MC1 time_NNT1 I_PPIS1 saw_VVD this_DD1 hooded_JJ figure_NN1 from_II the_AT window_NN1 who_PNQS	was_VBDZ standing_VVG	at_II the_AT end_NN1 of_IO the_AT drive_NN1 and_CC there_EX was_VBDZ like_II no_PN121 one_PN122 else_RR around_RG so_RR it_PPH1 was_VBDZ in_II the_AT middle_NN1	Old houses and ghosts	"Discussing, explaining, inquiring, anecdote telling, making arrangements"	Revised	Texts not in Sample release	S0652 S0653 S0654 S0655	4	16/01/2016	00:13:20	"Home kitchen, Comberton"	2016 Q1	2016	"Close family, partners, very close friends"	"About the day at Purton Green, old houses, ghosts"	T19	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638h&batch=320	7968371	7968372	South	male	NA	ing	who was standing at the end of the drive	3	
136	213	SXDQ	flashback yeah page occasionally mm and they were saying about this landmine and there was an eyewitness account of who	was stood	out er pardon me of the house and he was looking and there was all this fire in the air	flashback_NN1 yeah_UH page_NN1 occasionally_RR mm_UH and_CC they_PPHS2 were_VBDR saying_VVG about_II this_DD1 landmine_NN1 and_CC there_EX was_VBDZ an_AT1 eyewitness_NN1 account_NN1 of_IO who_PNQS	was_VBDZ stood_VVN	out_RP er_UH pardon_VV0 me_PPIO1 of_IO the_AT house_NN1 and_CC he_PPHS1 was_VBDZ looking_VVG and_CC there_EX was_VBDZ all_DB this_DD1 fire_NN1 in_II the_AT air_NN1	Grandparents visit	"Discussing, explaining, inquiring, anecdote telling, making arrangements, telling jokes"	Revised	Texts within Sample release	S0251 S0252 S0368 S0369	4	06/12/2014	01:48:25	Speakers' home	2014 Q4	2014	"Close family, partners, very close friends"	Household matters	T15	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638g&batch=212	10641204	10641205	North	male	Yorkshire	ed	who was stood out er pardon me of the	3	
207	275	SJWU	get yeah I got a couple of nibbles and a couple of risers and erm there were just anglers who	were sat	there with beers out like from about nine o'clock in the morning yeah I did I did better than them	get_VVI yeah_UH I_PPIS1 got_VVD a_AT1 couple_NN1 of_IO nibbles_NN2 and_CC a_AT1 couple_NN1 of_IO risers_NN2 and_CC erm_UH there_EX were_VBDR just_RR anglers_NN2 who_PNQS	were_VBDR sat_VVN	there_RL with_IW beers_NN2 out_RP like_II from_II about_RG nine_MC o'clock_RA in_II the_AT morning_NNT1 yeah_UH I_PPIS1 did_VDD I_PPIS1 did_VDD better_RRR than_CSN them_PPHO2	Talking while cooking.	"Discussing, explaining, inquiring, complaining, advising"	Revised	Texts not in Sample release	S0482 S0483	2	23/01/2016	00:28:19	Home	2016 Q1	2016	"Close family, partners, very close friends"	"Life, family, work"	T09	https://cqpweb.lancs.ac.uk/bnc2014spoken/context.php?qid=00638h&batch=274	6393995	6393996	South	male	NA	ed	who were sat there with beers out like from	3	
